#,ResourceGroupID,Id,AvailableCapacity,FreeCapacity,Start,HasFiniteCapacity
258,G_TRUCK6,G_TRUCK6_Seq_32,1 day,00:00:00,2020-05-17 00:00:00,FALSE
259,CGP_IN,CGP_IN_Seq_56,0:00:00,00:00:00,2021-01-27 00:00:00,FALSE
260,CGP_IN2,CGP_IN2_Seq_19,0:00:00,00:00:00,2020-05-04 00:00:00,FALSE
261,CGP_IN,CGP_IN_Seq_11,0:00:00,00:00:00,2020-04-26 00:00:00,FALSE
262,CGP_IN1,CGP_IN1_Seq_35,0:00:00,00:00:00,2020-05-20 00:00:00,FALSE
263,G_OTGRH,G_OTGRH_Seq_10,1 day,00:00:00,2020-04-25 00:00:00,FALSE
264,CGP_IN1,CGP_IN1_Seq_27,0:00:00,00:00:00,2020-05-12 00:00:00,FALSE
265,CGP_IN1,CGP_IN1_Seq_26,0:00:00,00:00:00,2020-05-11 00:00:00,FALSE
266,G_ANOG3T,G_ANOG3T_Seq_34,0:00:00,00:00:00,2020-05-19 00:00:00,FALSE
267,G_ANOG3T,G_ANOG3T_Seq_32,0:00:00,00:00:00,2020-05-17 00:00:00,FALSE
268,CGP_IN,CGP_IN_Seq_28,0:00:00,00:00:00,2020-05-13 00:00:00,FALSE
269,G_OTGRG,G_OTGRG_Seq_9,1 day,00:00:00,2020-04-24 00:00:00,FALSE
270,G_ANOH,G_ANOH_Seq_8,1 day,00:00:00,2020-04-23 00:00:00,FALSE
271,G_ANOG1T,G_ANOG1T_Seq_47,0:00:00,00:00:00,2020-06-13 00:00:00,FALSE
272,G_VSO1,G_VSO1_Seq_37,"1 day, 18:02:35.520",00:00:00,2020-05-22 00:00:00,TRUE
273,CGP_IN2,CGP_IN2_Seq_29,0:00:00,00:00:00,2020-05-14 00:00:00,FALSE
274,CGP_IN2,CGP_IN2_Seq_47,0:00:00,00:00:00,2020-06-13 00:00:00,FALSE
275,G_STRS1H,G_STRS1H_Seq_10,1 day,00:00:00,2020-04-25 00:00:00,FALSE
276,CGP_IN1,CGP_IN1_Seq_10,0:00:00,00:00:00,2020-04-25 00:00:00,FALSE
277,G_ANOG3T,G_ANOG3T_Seq_46,0:00:00,00:00:00,2020-06-06 00:00:00,FALSE
278,G_ANOG1T,G_ANOG1T_Seq_29,0:00:00,00:00:00,2020-05-14 00:00:00,FALSE
279,G_ANOG1T,G_ANOG1T_Seq_1,0:00:00,00:00:00,2020-04-16 00:00:00,FALSE
280,CGP_IN1,CGP_IN1_Seq_15,0:00:00,00:00:00,2020-04-30 00:00:00,FALSE
281,G_ARG2T,G_ARG2T_Seq_11,1 day,00:00:00,2020-04-26 00:00:00,FALSE
282,CGP_IN1,CGP_IN1_Seq_14,0:00:00,00:00:00,2020-04-29 00:00:00,FALSE
283,CGP_IN2,CGP_IN2_Seq_27,0:00:00,00:00:00,2020-05-12 00:00:00,FALSE
284,CGP_IN1,CGP_IN1_Seq_31,0:00:00,00:00:00,2020-05-16 00:00:00,FALSE
285,G_ANOG1T,G_ANOG1T_Seq_36,0:00:00,00:00:00,2020-05-21 00:00:00,FALSE
286,G_UPAT,G_UPAT_Seq_29,1 day,00:00:00,2020-05-14 00:00:00,FALSE
287,CGP_IN2,CGP_IN2_Seq_34,0:00:00,00:00:00,2020-05-19 00:00:00,FALSE
288,CGP_IN2,CGP_IN2_Seq_1,0:00:00,00:00:00,2020-04-16 00:00:00,FALSE
289,CGP_IN,CGP_IN_Seq_20,0:00:00,00:00:00,2020-05-05 00:00:00,FALSE
290,G_ANOG3T,G_ANOG3T_Seq_43,0:00:00,00:00:00,2020-05-28 00:00:00,FALSE
291,G_OTGRG,G_OTGRG_Seq_13,1 day,00:00:00,2020-04-28 00:00:00,FALSE
292,G_TRUCK3,G_TRUCK3_Seq_29,1 day,00:00:00,2020-05-14 00:00:00,FALSE
293,CGP_IN2,CGP_IN2_Seq_22,0:00:00,00:00:00,2020-05-07 00:00:00,FALSE
294,G_ANOG3T,G_ANOG3T_Seq_29,0:00:00,00:00:00,2020-05-14 00:00:00,FALSE
295,G_ANOG1T,G_ANOG1T_Seq_43,0:00:00,00:00:00,2020-05-28 00:00:00,FALSE
296,G_NTAH,G_NTAH_Seq_12,"1 day, 9:18:43.200",00:00:00,2020-04-27 00:00:00,TRUE
297,CGP_IN1,CGP_IN1_Seq_48,0:00:00,00:00:00,2020-06-20 00:00:00,FALSE
298,G_ANOG1T,G_ANOG1T_Seq_2,0:00:00,00:00:00,2020-04-17 00:00:00,FALSE
299,G_STRS1H,G_STRS1H_Seq_6,1 day,00:00:00,2020-04-21 00:00:00,FALSE
300,G_ANOG3T,G_ANOG3T_Seq_8,0:00:00,00:00:00,2020-04-23 00:00:00,FALSE
301,CGP_IN2,CGP_IN2_Seq_51,0:00:00,00:00:00,2020-08-27 00:00:00,FALSE
302,G_OTGRG,G_OTGRG_Seq_10,1 day,00:00:00,2020-04-25 00:00:00,FALSE
303,CGP_IN1,CGP_IN1_Seq_34,0:00:00,00:00:00,2020-05-19 00:00:00,FALSE
304,CGP_IN1,CGP_IN1_Seq_0,0:00:00,00:00:00,2020-04-15 00:00:00,FALSE
305,G_NORD,G_NORD_Seq_29,0:00:00,00:00:00,2020-05-14 00:00:00,FALSE
306,G_ANOG3T,G_ANOG3T_Seq_20,0:00:00,00:00:00,2020-05-05 00:00:00,FALSE
307,G_RTRAIN11,G_RTRAIN11_Seq_40,1 day,00:00:00,2020-05-25 00:00:00,FALSE
308,CGP_IN1,CGP_IN1_Seq_29,0:00:00,00:00:00,2020-05-14 00:00:00,FALSE
309,CGP_IN2,CGP_IN2_Seq_37,0:00:00,00:00:00,2020-05-22 00:00:00,FALSE
310,G_OTGRH,G_OTGRH_Seq_14,1 day,00:00:00,2020-04-29 00:00:00,FALSE
311,CGP_IN,CGP_IN_Seq_34,0:00:00,00:00:00,2020-05-19 00:00:00,FALSE
312,CGP_IN2,CGP_IN2_Seq_6,0:00:00,00:00:00,2020-04-21 00:00:00,FALSE
313,G_ANOG1T,G_ANOG1T_Seq_50,0:00:00,00:00:00,2020-07-27 00:00:00,FALSE
314,G_VSO1,G_VSO1_Seq_41,"1 day, 18:02:35.520",00:00:00,2020-05-26 00:00:00,TRUE
315,G_VSO1,G_VSO1_Seq_42,"1 day, 18:02:35.520",00:00:00,2020-05-27 00:00:00,TRUE
316,G_VSO1,G_VSO1_Seq_39,"1 day, 18:02:35.520",00:00:00,2020-05-24 00:00:00,TRUE
317,G_ANOG3T,G_ANOG3T_Seq_36,0:00:00,00:00:00,2020-05-21 00:00:00,FALSE
318,CGP_IN1,CGP_IN1_Seq_20,0:00:00,00:00:00,2020-05-05 00:00:00,FALSE
319,CGP_IN,CGP_IN_Seq_15,0:00:00,00:00:00,2020-04-30 00:00:00,FALSE
320,CGP_IN1,CGP_IN1_Seq_53,0:00:00,00:00:00,2020-10-27 00:00:00,FALSE
321,CGP_IN,CGP_IN_Seq_37,0:00:00,00:00:00,2020-05-22 00:00:00,FALSE
322,G_ANOG1T,G_ANOG1T_Seq_18,0:00:00,00:00:00,2020-05-03 00:00:00,FALSE
323,CGP_IN1,CGP_IN1_Seq_1,0:00:00,00:00:00,2020-04-16 00:00:00,FALSE
324,G_ANOG3T,G_ANOG3T_Seq_2,0:00:00,00:00:00,2020-04-17 00:00:00,FALSE
325,CGP_IN,CGP_IN_Seq_25,0:00:00,00:00:00,2020-05-10 00:00:00,FALSE
326,G_ST140D,G_ST140D_Seq_17,21:44:38.400,00:00:00,2020-05-02 00:00:00,FALSE
327,G_ANOG1T,G_ANOG1T_Seq_21,0:00:00,00:00:00,2020-05-06 00:00:00,FALSE
328,G_VSO1,G_VSO1_Seq_36,"1 day, 18:02:35.520",00:00:00,2020-05-21 00:00:00,TRUE
329,CGP_IN,CGP_IN_Seq_42,0:00:00,00:00:00,2020-05-27 00:00:00,FALSE
330,CGP_IN,CGP_IN_Seq_18,0:00:00,00:00:00,2020-05-03 00:00:00,FALSE
331,CGP_IN,CGP_IN_Seq_19,0:00:00,00:00:00,2020-05-04 00:00:00,FALSE
332,CGP_IN,CGP_IN_Seq_0,0:00:00,00:00:00,2020-04-15 00:00:00,FALSE
333,G_ANOG1T,G_ANOG1T_Seq_32,0:00:00,00:00:00,2020-05-17 00:00:00,FALSE
334,CGP_IN,CGP_IN_Seq_31,0:00:00,00:00:00,2020-05-16 00:00:00,FALSE
335,CGP_IN1,CGP_IN1_Seq_45,0:00:00,00:00:00,2020-05-30 00:00:00,FALSE
336,G_ANOG1T,G_ANOG1T_Seq_56,0:00:00,00:00:00,2021-01-27 00:00:00,FALSE
337,G_ANOG1T,G_ANOG1T_Seq_52,0:00:00,00:00:00,2020-09-27 00:00:00,FALSE
338,G_ANOG1T,G_ANOG1T_Seq_24,0:00:00,00:00:00,2020-05-09 00:00:00,FALSE
339,CGP_IN2,CGP_IN2_Seq_21,0:00:00,00:00:00,2020-05-06 00:00:00,FALSE
340,G_ANOG2T,G_ANOG2T_Seq_33,"1 day, 22:54:11.520",00:00:00,2020-05-18 00:00:00,TRUE
341,CGP_IN,CGP_IN_Seq_29,0:00:00,00:00:00,2020-05-14 00:00:00,FALSE
342,G_ST140D,G_ST140D_Seq_25,21:44:38.400,00:00:00,2020-05-10 00:00:00,FALSE
343,G_ANOG3T,G_ANOG3T_Seq_56,0:00:00,00:00:00,2021-01-27 00:00:00,FALSE
344,G_ANOG2T,G_ANOG2T_Seq_34,"1 day, 22:54:11.520",00:00:00,2020-05-19 00:00:00,TRUE
345,G_AOAD,G_AOAD_Seq_33,1 day,00:00:00,2020-05-18 00:00:00,FALSE
346,CGP_IN2,CGP_IN2_Seq_35,0:00:00,00:00:00,2020-05-20 00:00:00,FALSE
347,CGP_IN2,CGP_IN2_Seq_39,0:00:00,00:00:00,2020-05-24 00:00:00,FALSE
348,CGP_IN1,CGP_IN1_Seq_8,0:00:00,00:00:00,2020-04-23 00:00:00,FALSE
349,G_ARG2T,G_ARG2T_Seq_33,1 day,00:00:00,2020-05-18 00:00:00,FALSE
350,G_ANOG3T,G_ANOG3T_Seq_37,0:00:00,00:00:00,2020-05-22 00:00:00,FALSE
351,G_ST140D,G_ST140D_Seq_1,21:44:38.400,00:00:00,2020-04-16 00:00:00,FALSE
352,CGP_IN1,CGP_IN1_Seq_43,0:00:00,00:00:00,2020-05-28 00:00:00,FALSE
353,G_ANOG3T,G_ANOG3T_Seq_30,0:00:00,00:00:00,2020-05-15 00:00:00,FALSE
354,G_APRRG,G_APRRG_Seq_15,"2 days, 1:23:02.400",00:00:00,2020-04-30 00:00:00,TRUE
355,CGP_IN,CGP_IN_Seq_27,0:00:00,00:00:00,2020-05-12 00:00:00,FALSE
356,CGP_IN1,CGP_IN1_Seq_38,0:00:00,00:00:00,2020-05-23 00:00:00,FALSE
357,CGP_IN2,CGP_IN2_Seq_18,0:00:00,00:00:00,2020-05-03 00:00:00,FALSE
358,CGP_IN1,CGP_IN1_Seq_19,0:00:00,00:00:00,2020-05-04 00:00:00,FALSE
359,CGP_IN,CGP_IN_Seq_38,0:00:00,00:00:00,2020-05-23 00:00:00,FALSE
360,CGP_IN1,CGP_IN1_Seq_22,0:00:00,00:00:00,2020-05-07 00:00:00,FALSE
361,G_ANOG1T,G_ANOG1T_Seq_12,0:00:00,00:00:00,2020-04-27 00:00:00,FALSE
362,CGP_IN,CGP_IN_Seq_47,0:00:00,00:00:00,2020-06-13 00:00:00,FALSE
363,G_UPAT,G_UPAT_Seq_35,1 day,00:00:00,2020-05-20 00:00:00,FALSE
364,G_ANOH,G_ANOH_Seq_20,1 day,00:00:00,2020-05-05 00:00:00,FALSE
365,CGP_IN,CGP_IN_Seq_23,0:00:00,00:00:00,2020-05-08 00:00:00,FALSE
366,G_ANOG1T,G_ANOG1T_Seq_33,0:00:00,00:00:00,2020-05-18 00:00:00,FALSE
367,G_ANOH,G_ANOH_Seq_23,1 day,00:00:00,2020-05-08 00:00:00,FALSE
368,CGP_IN1,CGP_IN1_Seq_9,0:00:00,00:00:00,2020-04-24 00:00:00,FALSE
369,G_ST140D,G_ST140D_Seq_24,21:44:38.400,00:00:00,2020-05-09 00:00:00,FALSE
370,G_NORD,G_NORD_Seq_24,1 day,00:00:00,2020-05-09 00:00:00,FALSE
371,G_ST203H,G_ST203H_Seq_8,22:02:38.400,00:00:00,2020-04-23 00:00:00,FALSE
372,G_ANOG3T,G_ANOG3T_Seq_17,0:00:00,00:00:00,2020-05-02 00:00:00,FALSE
373,G_ANOG3T,G_ANOG3T_Seq_52,0:00:00,00:00:00,2020-09-27 00:00:00,FALSE
374,CGP_IN1,CGP_IN1_Seq_44,0:00:00,00:00:00,2020-05-29 00:00:00,FALSE
375,G_ANOG3T,G_ANOG3T_Seq_49,0:00:00,00:00:00,2020-06-27 00:00:00,FALSE
376,CGP_IN1,CGP_IN1_Seq_4,0:00:00,00:00:00,2020-04-19 00:00:00,FALSE
377,CGP_IN1,CGP_IN1_Seq_6,0:00:00,00:00:00,2020-04-21 00:00:00,FALSE
378,G_ANOG3T,G_ANOG3T_Seq_31,0:00:00,00:00:00,2020-05-16 00:00:00,FALSE
379,CGP_IN2,CGP_IN2_Seq_20,0:00:00,00:00:00,2020-05-05 00:00:00,FALSE
380,CGP_IN,CGP_IN_Seq_46,0:00:00,00:00:00,2020-06-06 00:00:00,FALSE
381,G_TRUCK6,G_TRUCK6_Seq_46,7 days,00:00:00,2020-06-06 00:00:00,FALSE
382,G_AOAD,G_AOAD_Seq_45,7 days,00:00:00,2020-05-30 00:00:00,FALSE
383,G_ARG2T,G_ARG2T_Seq_45,7 days,00:00:00,2020-05-30 00:00:00,FALSE
384,G_ARG2T,G_ARG2T_Seq_46,7 days,00:00:00,2020-06-06 00:00:00,FALSE
385,G_ARG2T,G_ARG2T_Seq_47,7 days,00:00:00,2020-06-13 00:00:00,FALSE
386,G_ANOG3T,G_ANOG3T_Seq_1,0:00:00,00:00:00,2020-04-16 00:00:00,FALSE
387,CGP_IN,CGP_IN_Seq_13,0:00:00,00:00:00,2020-04-28 00:00:00,FALSE
388,G_ST203H,G_ST203H_Seq_10,22:02:38.400,00:00:00,2020-04-25 00:00:00,FALSE
389,CGP_IN,CGP_IN_Seq_41,0:00:00,00:00:00,2020-05-26 00:00:00,FALSE
390,G_TRUCK3,G_TRUCK3_Seq_45,7 days,00:00:00,2020-05-30 00:00:00,FALSE
391,G_ANOG3T,G_ANOG3T_Seq_27,0:00:00,00:00:00,2020-05-12 00:00:00,FALSE
392,CGP_IN2,CGP_IN2_Seq_15,0:00:00,00:00:00,2020-04-30 00:00:00,FALSE
393,CGP_IN2,CGP_IN2_Seq_48,0:00:00,00:00:00,2020-06-20 00:00:00,FALSE
394,G_TRUCK6,G_TRUCK6_Seq_45,7 days,00:00:00,2020-05-30 00:00:00,FALSE
395,G_TRUCK6,G_TRUCK6_Seq_47,7 days,00:00:00,2020-06-13 00:00:00,FALSE
396,G_TRUCK3,G_TRUCK3_Seq_46,7 days,00:00:00,2020-06-06 00:00:00,FALSE
397,G_OTGRD,G_OTGRD_Seq_18,1 day,00:00:00,2020-05-03 00:00:00,FALSE
398,G_ANOG3T,G_ANOG3T_Seq_39,0:00:00,00:00:00,2020-05-24 00:00:00,FALSE
399,CGP_IN2,CGP_IN2_Seq_10,0:00:00,00:00:00,2020-04-25 00:00:00,FALSE
400,G_ANOG1T,G_ANOG1T_Seq_54,0:00:00,00:00:00,2020-11-27 00:00:00,FALSE
401,G_ANOG1T,G_ANOG1T_Seq_23,0:00:00,00:00:00,2020-05-08 00:00:00,FALSE
402,G_ANOD,G_ANOD_Seq_26,"6 days, 8:32:38.400",00:00:00,2020-05-11 00:00:00,FALSE
403,G_ANOG1T,G_ANOG1T_Seq_27,0:00:00,00:00:00,2020-05-12 00:00:00,FALSE
404,CGP_IN,CGP_IN_Seq_9,0:00:00,00:00:00,2020-04-24 00:00:00,FALSE
405,G_ANOG3T,G_ANOG3T_Seq_33,0:00:00,00:00:00,2020-05-18 00:00:00,FALSE
406,G_ST203H,G_ST203H_Seq_21,22:02:38.400,00:00:00,2020-05-06 00:00:00,FALSE
407,CGP_IN,CGP_IN_Seq_33,0:00:00,00:00:00,2020-05-18 00:00:00,FALSE
408,G_ANOG1T,G_ANOG1T_Seq_11,0:00:00,00:00:00,2020-04-26 00:00:00,FALSE
409,G_ANOD,G_ANOD_Seq_28,"6 days, 8:32:38.400",00:00:00,2020-05-13 00:00:00,FALSE
410,G_ANOD,G_ANOD_Seq_27,"6 days, 8:32:38.400",00:00:00,2020-05-12 00:00:00,FALSE
411,G_ANOG1T,G_ANOG1T_Seq_37,0:00:00,00:00:00,2020-05-22 00:00:00,FALSE
412,G_ST203H,G_ST203H_Seq_14,22:02:38.400,00:00:00,2020-04-29 00:00:00,FALSE
413,CGP_IN2,CGP_IN2_Seq_41,0:00:00,00:00:00,2020-05-26 00:00:00,FALSE
414,G_ARG2T,G_ARG2T_Seq_48,"5 days, 16:00:00",00:00:00,2020-06-20 00:00:00,FALSE
415,CGP_IN2,CGP_IN2_Seq_50,0:00:00,00:00:00,2020-07-27 00:00:00,FALSE
416,G_ANOG3T,G_ANOG3T_Seq_53,0:00:00,00:00:00,2020-10-27 00:00:00,FALSE
417,G_APD,G_APD_Seq_23,"5 days, 8:44:09.600",00:00:00,2020-05-08 00:00:00,FALSE
418,G_APRR,G_APRR_Seq_17,"4 days, 22:36:54.720",00:00:00,2020-05-02 00:00:00,FALSE
419,CGP_IN1,CGP_IN1_Seq_12,0:00:00,00:00:00,2020-04-27 00:00:00,FALSE
420,CGP_IN1,CGP_IN1_Seq_17,0:00:00,00:00:00,2020-05-02 00:00:00,FALSE
421,G_APD,G_APD_Seq_6,"4 days, 18:34:08.400",00:00:00,2020-04-21 00:00:00,FALSE
422,G_APD,G_APD_Seq_30,"4 days, 18:34:08.400",00:00:00,2020-05-15 00:00:00,FALSE
423,G_APD,G_APD_Seq_22,"4 days, 17:47:38.400",00:00:00,2020-05-07 00:00:00,FALSE
424,G_ARG2T,G_ARG2T_Seq_39,1 day,00:00:00,2020-05-24 00:00:00,FALSE
425,G_APD,G_APD_Seq_29,"4 days, 17:39:18",00:00:00,2020-05-14 00:00:00,FALSE
426,CGP_IN1,CGP_IN1_Seq_36,0:00:00,00:00:00,2020-05-21 00:00:00,FALSE
427,CGP_IN1,CGP_IN1_Seq_54,0:00:00,00:00:00,2020-11-27 00:00:00,FALSE
428,G_ANOG1T,G_ANOG1T_Seq_55,0:00:00,00:00:00,2020-12-27 00:00:00,FALSE
429,CGP_IN1,CGP_IN1_Seq_47,0:00:00,00:00:00,2020-06-13 00:00:00,FALSE
430,G_ANOG1T,G_ANOG1T_Seq_3,0:00:00,00:00:00,2020-04-18 00:00:00,FALSE
431,G_ARG2T,G_ARG2T_Seq_18,1 day,00:00:00,2020-05-03 00:00:00,FALSE
432,CGP_IN1,CGP_IN1_Seq_42,0:00:00,00:00:00,2020-05-27 00:00:00,FALSE
433,G_ANOG1T,G_ANOG1T_Seq_57,0:00:00,00:00:00,2021-02-27 00:00:00,FALSE
434,G_AEIPT,G_AEIPT_Seq_25,"2 days, 23:57:33.120",00:00:00,2020-05-10 00:00:00,FALSE
435,G_AEIPT,G_AEIPT_Seq_39,"2 days, 23:57:33.120",00:00:00,2020-05-24 00:00:00,FALSE
436,G_AEIPT,G_AEIPT_Seq_18,"2 days, 23:57:33.120",00:00:00,2020-05-03 00:00:00,FALSE
437,G_AZPT,G_AZPT_Seq_21,"2 days, 21:47:22.560",00:00:00,2020-05-06 00:00:00,FALSE
438,G_AZPT,G_AZPT_Seq_42,"2 days, 21:47:22.560",00:00:00,2020-05-27 00:00:00,FALSE
439,G_TRUCK3,G_TRUCK3_Seq_34,1 day,00:00:00,2020-05-19 00:00:00,FALSE
440,G_ANOG1T,G_ANOG1T_Seq_15,0:00:00,00:00:00,2020-04-30 00:00:00,FALSE
441,G_ANOG1T,G_ANOG1T_Seq_9,0:00:00,00:00:00,2020-04-24 00:00:00,FALSE
442,G_ANOG3T,G_ANOG3T_Seq_19,0:00:00,00:00:00,2020-05-04 00:00:00,FALSE
443,G_AZPT,G_AZPT_Seq_35,"2 days, 21:47:22.560",00:00:00,2020-05-20 00:00:00,FALSE
444,G_APOR,G_APOR_Seq_18,"2 days, 20:10:01.920",00:00:00,2020-05-03 00:00:00,FALSE
445,G_OTGRH,G_OTGRH_Seq_25,1 day,00:00:00,2020-05-10 00:00:00,FALSE
446,G_ANOG1T,G_ANOG1T_Seq_31,0:00:00,00:00:00,2020-05-16 00:00:00,FALSE
447,G_NORD,G_NORD_Seq_13,0:00:00,00:00:00,2020-04-28 00:00:00,FALSE
448,G_ANOG1T,G_ANOG1T_Seq_16,0:00:00,00:00:00,2020-05-01 00:00:00,FALSE
449,CGP_IN2,CGP_IN2_Seq_12,0:00:00,00:00:00,2020-04-27 00:00:00,FALSE
450,G_APOR,G_APOR_Seq_19,"2 days, 20:10:01.920",00:00:00,2020-05-04 00:00:00,FALSE
451,G_APOR,G_APOR_Seq_12,"2 days, 20:10:01.920",00:00:00,2020-04-27 00:00:00,FALSE
452,G_APOR,G_APOR_Seq_13,"2 days, 20:10:01.920",00:00:00,2020-04-28 00:00:00,FALSE
453,G_APOR,G_APOR_Seq_11,"2 days, 20:10:01.920",00:00:00,2020-04-26 00:00:00,FALSE
454,G_ANOG3T,G_ANOG3T_Seq_12,0:00:00,00:00:00,2020-04-27 00:00:00,FALSE
455,G_ANOG1T,G_ANOG1T_Seq_6,0:00:00,00:00:00,2020-04-21 00:00:00,FALSE
456,G_ANOG1T,G_ANOG1T_Seq_53,0:00:00,00:00:00,2020-10-27 00:00:00,FALSE
457,CGP_IN2,CGP_IN2_Seq_16,0:00:00,00:00:00,2020-05-01 00:00:00,FALSE
458,G_ANOG1T,G_ANOG1T_Seq_34,0:00:00,00:00:00,2020-05-19 00:00:00,FALSE
459,G_APOR,G_APOR_Seq_23,"2 days, 20:10:01.920",00:00:00,2020-05-08 00:00:00,FALSE
460,G_OTGRO2,G_OTGRO2_Seq_11,1 day,00:00:00,2020-04-26 00:00:00,FALSE
461,G_ANOG3T,G_ANOG3T_Seq_22,0:00:00,00:00:00,2020-05-07 00:00:00,FALSE
462,G_APOR,G_APOR_Seq_9,"2 days, 20:10:01.920",00:00:00,2020-04-24 00:00:00,FALSE
463,G_AZPT,G_AZPT_Seq_28,"2 days, 8:10:03.360",00:00:00,2020-05-13 00:00:00,FALSE
464,G_AEIPT,G_AEIPT_Seq_32,"1 day, 23:57:33.120",00:00:00,2020-05-17 00:00:00,FALSE
465,G_APHKRD,G_APHKRD_Seq_26,"1 day, 23:05:16.800",00:00:00,2020-05-11 00:00:00,FALSE
466,G_UPAT,G_UPAT_Seq_34,1 day,00:00:00,2020-05-19 00:00:00,FALSE
467,G_ANGC1H,G_ANGC1H_Seq_10,23:20:24,00:00:00,2020-04-25 00:00:00,FALSE
468,G_APHKRD,G_APHKRD_Seq_19,"1 day, 23:05:16.800",00:00:00,2020-05-04 00:00:00,FALSE
469,CGP_IN2,CGP_IN2_Seq_5,0:00:00,00:00:00,2020-04-20 00:00:00,FALSE
470,G_ANOG3T,G_ANOG3T_Seq_24,0:00:00,00:00:00,2020-05-09 00:00:00,FALSE
471,G_APHKRD,G_APHKRD_Seq_18,"1 day, 23:05:16.800",00:00:00,2020-05-03 00:00:00,FALSE
472,G_ANOG3T,G_ANOG3T_Seq_5,0:00:00,00:00:00,2020-04-20 00:00:00,FALSE
473,CGP_IN2,CGP_IN2_Seq_31,0:00:00,00:00:00,2020-05-16 00:00:00,FALSE
474,G_ANGC1H,G_ANGC1H_Seq_18,23:20:24,00:00:00,2020-05-03 00:00:00,FALSE
475,G_ANGC1H,G_ANGC1H_Seq_12,23:20:24,00:00:00,2020-04-27 00:00:00,FALSE
476,CGP_IN,CGP_IN_Seq_14,0:00:00,00:00:00,2020-04-29 00:00:00,FALSE
477,CGP_IN2,CGP_IN2_Seq_25,0:00:00,00:00:00,2020-05-10 00:00:00,FALSE
478,G_ANGC1H,G_ANGC1H_Seq_11,23:20:24,00:00:00,2020-04-26 00:00:00,FALSE
479,CGP_IN1,CGP_IN1_Seq_50,0:00:00,00:00:00,2020-07-27 00:00:00,FALSE
480,CGP_IN1,CGP_IN1_Seq_55,0:00:00,00:00:00,2020-12-27 00:00:00,FALSE
481,CGP_IN1,CGP_IN1_Seq_18,0:00:00,00:00:00,2020-05-03 00:00:00,FALSE
482,G_ANOG1T,G_ANOG1T_Seq_8,0:00:00,00:00:00,2020-04-23 00:00:00,FALSE
483,CGP_IN2,CGP_IN2_Seq_53,0:00:00,00:00:00,2020-10-27 00:00:00,FALSE
484,CGP_IN2,CGP_IN2_Seq_9,0:00:00,00:00:00,2020-04-24 00:00:00,FALSE
485,G_STG1T,G_STG1T_Seq_38,"1 day, 22:46:59.520",00:00:00,2020-05-23 00:00:00,FALSE
486,CGP_IN1,CGP_IN1_Seq_33,0:00:00,00:00:00,2020-05-18 00:00:00,FALSE
487,G_STG1T,G_STG1T_Seq_24,"1 day, 22:46:59.520",00:00:00,2020-05-09 00:00:00,FALSE
488,CGP_IN,CGP_IN_Seq_51,0:00:00,00:00:00,2020-08-27 00:00:00,FALSE
489,G_ANOG2T,G_ANOG2T_Seq_20,"1 day, 22:54:11.520",00:00:00,2020-05-05 00:00:00,TRUE
490,G_STG1T,G_STG1T_Seq_31,"1 day, 22:46:59.520",00:00:00,2020-05-16 00:00:00,FALSE
491,G_ANGC1H,G_ANGC1H_Seq_9,23:20:24,00:00:00,2020-04-24 00:00:00,FALSE
492,G_ANGCD,G_ANGCD_Seq_16,"1 day, 22:39:30.240",00:00:00,2020-05-01 00:00:00,FALSE
493,G_ANGC1H,G_ANGC1H_Seq_8,23:20:24,00:00:00,2020-04-23 00:00:00,FALSE
494,CGP_IN,CGP_IN_Seq_44,0:00:00,00:00:00,2020-05-29 00:00:00,FALSE
495,G_ANOG3T,G_ANOG3T_Seq_13,0:00:00,00:00:00,2020-04-28 00:00:00,FALSE
496,CGP_IN1,CGP_IN1_Seq_5,0:00:00,00:00:00,2020-04-20 00:00:00,FALSE
497,G_ANGCD,G_ANGCD_Seq_13,"1 day, 22:39:30.240",00:00:00,2020-04-28 00:00:00,FALSE
498,G_NORD,G_NORD_Seq_30,0:00:00,00:00:00,2020-05-15 00:00:00,FALSE
499,G_TRUCK3,G_TRUCK3_Seq_22,1 day,00:00:00,2020-05-07 00:00:00,FALSE
500,CGP_IN1,CGP_IN1_Seq_24,0:00:00,00:00:00,2020-05-09 00:00:00,FALSE
501,G_ANOG1T,G_ANOG1T_Seq_13,0:00:00,00:00:00,2020-04-28 00:00:00,FALSE
502,G_ANGCD,G_ANGCD_Seq_4,"1 day, 22:39:30.240",00:00:00,2020-04-19 00:00:00,FALSE
503,CGP_IN,CGP_IN_Seq_54,0:00:00,00:00:00,2020-11-27 00:00:00,FALSE
504,G_ANOG3T,G_ANOG3T_Seq_38,0:00:00,00:00:00,2020-05-23 00:00:00,FALSE
505,G_ANOG3T,G_ANOG3T_Seq_14,0:00:00,00:00:00,2020-04-29 00:00:00,FALSE
506,CGP_IN,CGP_IN_Seq_17,0:00:00,00:00:00,2020-05-02 00:00:00,FALSE
507,G_UPAT,G_UPAT_Seq_22,1 day,00:00:00,2020-05-07 00:00:00,FALSE
508,CGP_IN2,CGP_IN2_Seq_33,0:00:00,00:00:00,2020-05-18 00:00:00,FALSE
509,CGP_IN2,CGP_IN2_Seq_44,0:00:00,00:00:00,2020-05-29 00:00:00,FALSE
510,CGP_IN,CGP_IN_Seq_1,0:00:00,00:00:00,2020-04-16 00:00:00,FALSE
