#;ResourceGroupID;Id;AvailableCapacity;FreeCapacity;Start;HasFiniteCapacity
241;G_TRUCK6;G_TRUCK6_Seq_39;1 day;00:00:00;2020-05-24 00:00:00;ËÎÆÜ
242;G_ANOG3T;G_ANOG3T_Seq_44;0;00:00:00;2020-05-29 00:00:00;ËÎÆÜ
243;G_ANOG3T;G_ANOG3T_Seq_57;0;00:00:00;2021-02-27 00:00:00;ËÎÆÜ
244;G_ANOG3T;G_ANOG3T_Seq_26;0;00:00:00;2020-05-11 00:00:00;ËÎÆÜ
245;G_RTRAIN6;G_RTRAIN6_Seq_23;1 day;00:00:00;2020-05-08 00:00:00;ËÎÆÜ
246;CGP_IN2;CGP_IN2_Seq_14;0;00:00:00;2020-04-29 00:00:00;ËÎÆÜ
247;G_ANOG3T;G_ANOG3T_Seq_28;0;00:00:00;2020-05-13 00:00:00;ËÎÆÜ
248;G_ANOG1T;G_ANOG1T_Seq_41;0;00:00:00;2020-05-26 00:00:00;ËÎÆÜ
249;G_ATO2;G_ATO2_Seq_16;1 day;00:00:00;2020-05-01 00:00:00;ËÎÆÜ
250;CGP_IN2;CGP_IN2_Seq_0;0;00:00:00;2020-04-15 00:00:00;ËÎÆÜ
251;G_ANOG3T;G_ANOG3T_Seq_10;0;00:00:00;2020-04-25 00:00:00;ËÎÆÜ
252;CGP_IN1;CGP_IN1_Seq_28;0;00:00:00;2020-05-13 00:00:00;ËÎÆÜ
253;CGP_IN;CGP_IN_Seq_52;0;00:00:00;2020-09-27 00:00:00;ËÎÆÜ
254;G_ANOG1T;G_ANOG1T_Seq_7;0;00:00:00;2020-04-22 00:00:00;ËÎÆÜ
255;G_STRS1H;G_STRS1H_Seq_19;1 day;00:00:00;2020-05-04 00:00:00;ËÎÆÜ
256;G_ANOG3T;G_ANOG3T_Seq_23;0;00:00:00;2020-05-08 00:00:00;ËÎÆÜ
257;CGP_IN;CGP_IN_Seq_49;0;00:00:00;2020-06-27 00:00:00;ËÎÆÜ
258;G_TRUCK6;G_TRUCK6_Seq_32;1 day;00:00:00;2020-05-17 00:00:00;ËÎÆÜ
259;CGP_IN;CGP_IN_Seq_56;0;00:00:00;2021-01-27 00:00:00;ËÎÆÜ
260;CGP_IN2;CGP_IN2_Seq_19;0;00:00:00;2020-05-04 00:00:00;ËÎÆÜ
261;CGP_IN;CGP_IN_Seq_11;0;00:00:00;2020-04-26 00:00:00;ËÎÆÜ
262;CGP_IN1;CGP_IN1_Seq_35;0;00:00:00;2020-05-20 00:00:00;ËÎÆÜ
263;G_OTGRH;G_OTGRH_Seq_10;1 day;00:00:00;2020-04-25 00:00:00;ËÎÆÜ
264;CGP_IN1;CGP_IN1_Seq_27;0;00:00:00;2020-05-12 00:00:00;ËÎÆÜ
265;CGP_IN1;CGP_IN1_Seq_26;0;00:00:00;2020-05-11 00:00:00;ËÎÆÜ
266;G_ANOG3T;G_ANOG3T_Seq_34;0;00:00:00;2020-05-19 00:00:00;ËÎÆÜ
267;G_ANOG3T;G_ANOG3T_Seq_32;0;00:00:00;2020-05-17 00:00:00;ËÎÆÜ
268;CGP_IN;CGP_IN_Seq_28;0;00:00:00;2020-05-13 00:00:00;ËÎÆÜ
269;G_OTGRG;G_OTGRG_Seq_9;1 day;00:00:00;2020-04-24 00:00:00;ËÎÆÜ
270;G_ANOH;G_ANOH_Seq_8;1 day;00:00:00;2020-04-23 00:00:00;ËÎÆÜ
271;G_ANOG1T;G_ANOG1T_Seq_47;0;00:00:00;2020-06-13 00:00:00;ËÎÆÜ
272;G_VSO1;G_VSO1_Seq_37;1 day, 18:02:35.520;00:00:00;2020-05-22 00:00:00;ÈÑÒÈÍÀ
273;CGP_IN2;CGP_IN2_Seq_29;0;00:00:00;2020-05-14 00:00:00;ËÎÆÜ
274;CGP_IN2;CGP_IN2_Seq_47;0;00:00:00;2020-06-13 00:00:00;ËÎÆÜ
275;G_STRS1H;G_STRS1H_Seq_10;1 day;00:00:00;2020-04-25 00:00:00;ËÎÆÜ
276;CGP_IN1;CGP_IN1_Seq_10;0;00:00:00;2020-04-25 00:00:00;ËÎÆÜ
277;G_ANOG3T;G_ANOG3T_Seq_46;0;00:00:00;2020-06-06 00:00:00;ËÎÆÜ
278;G_ANOG1T;G_ANOG1T_Seq_29;0;00:00:00;2020-05-14 00:00:00;ËÎÆÜ
279;G_ANOG1T;G_ANOG1T_Seq_1;0;00:00:00;2020-04-16 00:00:00;ËÎÆÜ
280;CGP_IN1;CGP_IN1_Seq_15;0;00:00:00;2020-04-30 00:00:00;ËÎÆÜ
281;G_ARG2T;G_ARG2T_Seq_11;1 day;00:00:00;2020-04-26 00:00:00;ËÎÆÜ
282;CGP_IN1;CGP_IN1_Seq_14;0;00:00:00;2020-04-29 00:00:00;ËÎÆÜ
283;CGP_IN2;CGP_IN2_Seq_27;0;00:00:00;2020-05-12 00:00:00;ËÎÆÜ
284;CGP_IN1;CGP_IN1_Seq_31;0;00:00:00;2020-05-16 00:00:00;ËÎÆÜ
285;G_ANOG1T;G_ANOG1T_Seq_36;0;00:00:00;2020-05-21 00:00:00;ËÎÆÜ
286;G_UPAT;G_UPAT_Seq_29;1 day;00:00:00;2020-05-14 00:00:00;ËÎÆÜ
287;CGP_IN2;CGP_IN2_Seq_34;0;00:00:00;2020-05-19 00:00:00;ËÎÆÜ
288;CGP_IN2;CGP_IN2_Seq_1;0;00:00:00;2020-04-16 00:00:00;ËÎÆÜ
289;CGP_IN;CGP_IN_Seq_20;0;00:00:00;2020-05-05 00:00:00;ËÎÆÜ
290;G_ANOG3T;G_ANOG3T_Seq_43;0;00:00:00;2020-05-28 00:00:00;ËÎÆÜ
291;G_OTGRG;G_OTGRG_Seq_13;1 day;00:00:00;2020-04-28 00:00:00;ËÎÆÜ
292;G_TRUCK3;G_TRUCK3_Seq_29;1 day;00:00:00;2020-05-14 00:00:00;ËÎÆÜ
293;CGP_IN2;CGP_IN2_Seq_22;0;00:00:00;2020-05-07 00:00:00;ËÎÆÜ
294;G_ANOG3T;G_ANOG3T_Seq_29;0;00:00:00;2020-05-14 00:00:00;ËÎÆÜ
295;G_ANOG1T;G_ANOG1T_Seq_43;0;00:00:00;2020-05-28 00:00:00;ËÎÆÜ
296;G_NTAH;G_NTAH_Seq_12;1 day, 9:18:43.200;00:00:00;2020-04-27 00:00:00;ÈÑÒÈÍÀ
297;CGP_IN1;CGP_IN1_Seq_48;0;00:00:00;2020-06-20 00:00:00;ËÎÆÜ
298;G_ANOG1T;G_ANOG1T_Seq_2;0;00:00:00;2020-04-17 00:00:00;ËÎÆÜ
299;G_STRS1H;G_STRS1H_Seq_6;1 day;00:00:00;2020-04-21 00:00:00;ËÎÆÜ
300;G_ANOG3T;G_ANOG3T_Seq_8;0;00:00:00;2020-04-23 00:00:00;ËÎÆÜ
301;CGP_IN2;CGP_IN2_Seq_51;0;00:00:00;2020-08-27 00:00:00;ËÎÆÜ
302;G_OTGRG;G_OTGRG_Seq_10;1 day;00:00:00;2020-04-25 00:00:00;ËÎÆÜ
303;CGP_IN1;CGP_IN1_Seq_34;0;00:00:00;2020-05-19 00:00:00;ËÎÆÜ
304;CGP_IN1;CGP_IN1_Seq_0;0;00:00:00;2020-04-15 00:00:00;ËÎÆÜ
305;G_NORD;G_NORD_Seq_29;0;00:00:00;2020-05-14 00:00:00;ËÎÆÜ
306;G_ANOG3T;G_ANOG3T_Seq_20;0;00:00:00;2020-05-05 00:00:00;ËÎÆÜ
307;G_RTRAIN11;G_RTRAIN11_Seq_40;1 day;00:00:00;2020-05-25 00:00:00;ËÎÆÜ
308;CGP_IN1;CGP_IN1_Seq_29;0;00:00:00;2020-05-14 00:00:00;ËÎÆÜ
309;CGP_IN2;CGP_IN2_Seq_37;0;00:00:00;2020-05-22 00:00:00;ËÎÆÜ
310;G_OTGRH;G_OTGRH_Seq_14;1 day;00:00:00;2020-04-29 00:00:00;ËÎÆÜ
311;CGP_IN;CGP_IN_Seq_34;0;00:00:00;2020-05-19 00:00:00;ËÎÆÜ
312;CGP_IN2;CGP_IN2_Seq_6;0;00:00:00;2020-04-21 00:00:00;ËÎÆÜ
313;G_ANOG1T;G_ANOG1T_Seq_50;0;00:00:00;2020-07-27 00:00:00;ËÎÆÜ
314;G_VSO1;G_VSO1_Seq_41;1 day, 18:02:35.520;00:00:00;2020-05-26 00:00:00;ÈÑÒÈÍÀ
315;G_VSO1;G_VSO1_Seq_42;1 day, 18:02:35.520;00:00:00;2020-05-27 00:00:00;ÈÑÒÈÍÀ
316;G_VSO1;G_VSO1_Seq_39;1 day, 18:02:35.520;00:00:00;2020-05-24 00:00:00;ÈÑÒÈÍÀ
317;G_ANOG3T;G_ANOG3T_Seq_36;0;00:00:00;2020-05-21 00:00:00;ËÎÆÜ
318;CGP_IN1;CGP_IN1_Seq_20;0;00:00:00;2020-05-05 00:00:00;ËÎÆÜ
319;CGP_IN;CGP_IN_Seq_15;0;00:00:00;2020-04-30 00:00:00;ËÎÆÜ
320;CGP_IN1;CGP_IN1_Seq_53;0;00:00:00;2020-10-27 00:00:00;ËÎÆÜ
321;CGP_IN;CGP_IN_Seq_37;0;00:00:00;2020-05-22 00:00:00;ËÎÆÜ
322;G_ANOG1T;G_ANOG1T_Seq_18;0;00:00:00;2020-05-03 00:00:00;ËÎÆÜ
323;CGP_IN1;CGP_IN1_Seq_1;0;00:00:00;2020-04-16 00:00:00;ËÎÆÜ
324;G_ANOG3T;G_ANOG3T_Seq_2;0;00:00:00;2020-04-17 00:00:00;ËÎÆÜ
325;CGP_IN;CGP_IN_Seq_25;0;00:00:00;2020-05-10 00:00:00;ËÎÆÜ
326;G_ST140D;G_ST140D_Seq_17;21:44:38.400;00:00:00;2020-05-02 00:00:00;ËÎÆÜ
327;G_ANOG1T;G_ANOG1T_Seq_21;0;00:00:00;2020-05-06 00:00:00;ËÎÆÜ
328;G_VSO1;G_VSO1_Seq_36;1 day, 18:02:35.520;00:00:00;2020-05-21 00:00:00;ÈÑÒÈÍÀ
329;CGP_IN;CGP_IN_Seq_42;0;00:00:00;2020-05-27 00:00:00;ËÎÆÜ
330;CGP_IN;CGP_IN_Seq_18;0;00:00:00;2020-05-03 00:00:00;ËÎÆÜ
331;CGP_IN;CGP_IN_Seq_19;0;00:00:00;2020-05-04 00:00:00;ËÎÆÜ
332;CGP_IN;CGP_IN_Seq_0;0;00:00:00;2020-04-15 00:00:00;ËÎÆÜ
333;G_ANOG1T;G_ANOG1T_Seq_32;0;00:00:00;2020-05-17 00:00:00;ËÎÆÜ
334;CGP_IN;CGP_IN_Seq_31;0;00:00:00;2020-05-16 00:00:00;ËÎÆÜ
335;CGP_IN1;CGP_IN1_Seq_45;0;00:00:00;2020-05-30 00:00:00;ËÎÆÜ
336;G_ANOG1T;G_ANOG1T_Seq_56;0;00:00:00;2021-01-27 00:00:00;ËÎÆÜ
337;G_ANOG1T;G_ANOG1T_Seq_52;0;00:00:00;2020-09-27 00:00:00;ËÎÆÜ
338;G_ANOG1T;G_ANOG1T_Seq_24;0;00:00:00;2020-05-09 00:00:00;ËÎÆÜ
339;CGP_IN2;CGP_IN2_Seq_21;0;00:00:00;2020-05-06 00:00:00;ËÎÆÜ
340;G_ANOG2T;G_ANOG2T_Seq_33;1 day, 22:54:11.520;00:00:00;2020-05-18 00:00:00;ÈÑÒÈÍÀ
341;CGP_IN;CGP_IN_Seq_29;0;00:00:00;2020-05-14 00:00:00;ËÎÆÜ
342;G_ST140D;G_ST140D_Seq_25;21:44:38.400;00:00:00;2020-05-10 00:00:00;ËÎÆÜ
343;G_ANOG3T;G_ANOG3T_Seq_56;0;00:00:00;2021-01-27 00:00:00;ËÎÆÜ
344;G_ANOG2T;G_ANOG2T_Seq_34;1 day, 22:54:11.520;00:00:00;2020-05-19 00:00:00;ÈÑÒÈÍÀ
345;G_AOAD;G_AOAD_Seq_33;1 day;00:00:00;2020-05-18 00:00:00;ËÎÆÜ
346;CGP_IN2;CGP_IN2_Seq_35;0;00:00:00;2020-05-20 00:00:00;ËÎÆÜ
347;CGP_IN2;CGP_IN2_Seq_39;0;00:00:00;2020-05-24 00:00:00;ËÎÆÜ
348;CGP_IN1;CGP_IN1_Seq_8;0;00:00:00;2020-04-23 00:00:00;ËÎÆÜ
349;G_ARG2T;G_ARG2T_Seq_33;1 day;00:00:00;2020-05-18 00:00:00;ËÎÆÜ
350;G_ANOG3T;G_ANOG3T_Seq_37;0;00:00:00;2020-05-22 00:00:00;ËÎÆÜ
351;G_ST140D;G_ST140D_Seq_1;21:44:38.400;00:00:00;2020-04-16 00:00:00;ËÎÆÜ
352;CGP_IN1;CGP_IN1_Seq_43;0;00:00:00;2020-05-28 00:00:00;ËÎÆÜ
353;G_ANOG3T;G_ANOG3T_Seq_30;0;00:00:00;2020-05-15 00:00:00;ËÎÆÜ
354;G_APRRG;G_APRRG_Seq_15;2 days, 1:23:02.400;00:00:00;2020-04-30 00:00:00;ÈÑÒÈÍÀ
355;CGP_IN;CGP_IN_Seq_27;0;00:00:00;2020-05-12 00:00:00;ËÎÆÜ
356;CGP_IN1;CGP_IN1_Seq_38;0;00:00:00;2020-05-23 00:00:00;ËÎÆÜ
357;CGP_IN2;CGP_IN2_Seq_18;0;00:00:00;2020-05-03 00:00:00;ËÎÆÜ
358;CGP_IN1;CGP_IN1_Seq_19;0;00:00:00;2020-05-04 00:00:00;ËÎÆÜ
359;CGP_IN;CGP_IN_Seq_38;0;00:00:00;2020-05-23 00:00:00;ËÎÆÜ
360;CGP_IN1;CGP_IN1_Seq_22;0;00:00:00;2020-05-07 00:00:00;ËÎÆÜ
361;G_ANOG1T;G_ANOG1T_Seq_12;0;00:00:00;2020-04-27 00:00:00;ËÎÆÜ
362;CGP_IN;CGP_IN_Seq_47;0;00:00:00;2020-06-13 00:00:00;ËÎÆÜ
363;G_UPAT;G_UPAT_Seq_35;1 day;00:00:00;2020-05-20 00:00:00;ËÎÆÜ
364;G_ANOH;G_ANOH_Seq_20;1 day;00:00:00;2020-05-05 00:00:00;ËÎÆÜ
365;CGP_IN;CGP_IN_Seq_23;0;00:00:00;2020-05-08 00:00:00;ËÎÆÜ
366;G_ANOG1T;G_ANOG1T_Seq_33;0;00:00:00;2020-05-18 00:00:00;ËÎÆÜ
367;G_ANOH;G_ANOH_Seq_23;1 day;00:00:00;2020-05-08 00:00:00;ËÎÆÜ
368;CGP_IN1;CGP_IN1_Seq_9;0;00:00:00;2020-04-24 00:00:00;ËÎÆÜ
369;G_ST140D;G_ST140D_Seq_24;21:44:38.400;00:00:00;2020-05-09 00:00:00;ËÎÆÜ
370;G_NORD;G_NORD_Seq_24;1 day;00:00:00;2020-05-09 00:00:00;ËÎÆÜ
371;G_ST203H;G_ST203H_Seq_8;22:02:38.400;00:00:00;2020-04-23 00:00:00;ËÎÆÜ
372;G_ANOG3T;G_ANOG3T_Seq_17;0;00:00:00;2020-05-02 00:00:00;ËÎÆÜ
373;G_ANOG3T;G_ANOG3T_Seq_52;0;00:00:00;2020-09-27 00:00:00;ËÎÆÜ
374;CGP_IN1;CGP_IN1_Seq_44;0;00:00:00;2020-05-29 00:00:00;ËÎÆÜ
375;G_ANOG3T;G_ANOG3T_Seq_49;0;00:00:00;2020-06-27 00:00:00;ËÎÆÜ
376;CGP_IN1;CGP_IN1_Seq_4;0;00:00:00;2020-04-19 00:00:00;ËÎÆÜ
377;CGP_IN1;CGP_IN1_Seq_6;0;00:00:00;2020-04-21 00:00:00;ËÎÆÜ
378;G_ANOG3T;G_ANOG3T_Seq_31;0;00:00:00;2020-05-16 00:00:00;ËÎÆÜ
379;CGP_IN2;CGP_IN2_Seq_20;0;00:00:00;2020-05-05 00:00:00;ËÎÆÜ
380;CGP_IN;CGP_IN_Seq_46;0;00:00:00;2020-06-06 00:00:00;ËÎÆÜ
381;G_TRUCK6;G_TRUCK6_Seq_46;7 days;00:00:00;2020-06-06 00:00:00;ËÎÆÜ
382;G_AOAD;G_AOAD_Seq_45;7 days;00:00:00;2020-05-30 00:00:00;ËÎÆÜ
383;G_ARG2T;G_ARG2T_Seq_45;7 days;00:00:00;2020-05-30 00:00:00;ËÎÆÜ
384;G_ARG2T;G_ARG2T_Seq_46;7 days;00:00:00;2020-06-06 00:00:00;ËÎÆÜ
385;G_ARG2T;G_ARG2T_Seq_47;7 days;00:00:00;2020-06-13 00:00:00;ËÎÆÜ
386;G_ANOG3T;G_ANOG3T_Seq_1;0;00:00:00;2020-04-16 00:00:00;ËÎÆÜ
387;CGP_IN;CGP_IN_Seq_13;0;00:00:00;2020-04-28 00:00:00;ËÎÆÜ
388;G_ST203H;G_ST203H_Seq_10;22:02:38.400;00:00:00;2020-04-25 00:00:00;ËÎÆÜ
389;CGP_IN;CGP_IN_Seq_41;0;00:00:00;2020-05-26 00:00:00;ËÎÆÜ
390;G_TRUCK3;G_TRUCK3_Seq_45;7 days;00:00:00;2020-05-30 00:00:00;ËÎÆÜ
391;G_ANOG3T;G_ANOG3T_Seq_27;0;00:00:00;2020-05-12 00:00:00;ËÎÆÜ
392;CGP_IN2;CGP_IN2_Seq_15;0;00:00:00;2020-04-30 00:00:00;ËÎÆÜ
393;CGP_IN2;CGP_IN2_Seq_48;0;00:00:00;2020-06-20 00:00:00;ËÎÆÜ
394;G_TRUCK6;G_TRUCK6_Seq_45;7 days;00:00:00;2020-05-30 00:00:00;ËÎÆÜ
395;G_TRUCK6;G_TRUCK6_Seq_47;7 days;00:00:00;2020-06-13 00:00:00;ËÎÆÜ
396;G_TRUCK3;G_TRUCK3_Seq_46;7 days;00:00:00;2020-06-06 00:00:00;ËÎÆÜ
397;G_OTGRD;G_OTGRD_Seq_18;1 day;00:00:00;2020-05-03 00:00:00;ËÎÆÜ
398;G_ANOG3T;G_ANOG3T_Seq_39;0;00:00:00;2020-05-24 00:00:00;ËÎÆÜ
399;CGP_IN2;CGP_IN2_Seq_10;0;00:00:00;2020-04-25 00:00:00;ËÎÆÜ
400;G_ANOG1T;G_ANOG1T_Seq_54;0;00:00:00;2020-11-27 00:00:00;ËÎÆÜ
401;G_ANOG1T;G_ANOG1T_Seq_23;0;00:00:00;2020-05-08 00:00:00;ËÎÆÜ
402;G_ANOD;G_ANOD_Seq_26;6 days, 8:32:38.400;00:00:00;2020-05-11 00:00:00;ËÎÆÜ
403;G_ANOG1T;G_ANOG1T_Seq_27;0;00:00:00;2020-05-12 00:00:00;ËÎÆÜ
404;CGP_IN;CGP_IN_Seq_9;0;00:00:00;2020-04-24 00:00:00;ËÎÆÜ
405;G_ANOG3T;G_ANOG3T_Seq_33;0;00:00:00;2020-05-18 00:00:00;ËÎÆÜ
406;G_ST203H;G_ST203H_Seq_21;22:02:38.400;00:00:00;2020-05-06 00:00:00;ËÎÆÜ
407;CGP_IN;CGP_IN_Seq_33;0;00:00:00;2020-05-18 00:00:00;ËÎÆÜ
408;G_ANOG1T;G_ANOG1T_Seq_11;0;00:00:00;2020-04-26 00:00:00;ËÎÆÜ
409;G_ANOD;G_ANOD_Seq_28;6 days, 8:32:38.400;00:00:00;2020-05-13 00:00:00;ËÎÆÜ
410;G_ANOD;G_ANOD_Seq_27;6 days, 8:32:38.400;00:00:00;2020-05-12 00:00:00;ËÎÆÜ
411;G_ANOG1T;G_ANOG1T_Seq_37;0;00:00:00;2020-05-22 00:00:00;ËÎÆÜ
412;G_ST203H;G_ST203H_Seq_14;22:02:38.400;00:00:00;2020-04-29 00:00:00;ËÎÆÜ
413;CGP_IN2;CGP_IN2_Seq_41;0;00:00:00;2020-05-26 00:00:00;ËÎÆÜ
414;G_ARG2T;G_ARG2T_Seq_48;5 days, 16:00:00;00:00:00;2020-06-20 00:00:00;ËÎÆÜ
415;CGP_IN2;CGP_IN2_Seq_50;0;00:00:00;2020-07-27 00:00:00;ËÎÆÜ
416;G_ANOG3T;G_ANOG3T_Seq_53;0;00:00:00;2020-10-27 00:00:00;ËÎÆÜ
417;G_APD;G_APD_Seq_23;5 days, 8:44:09.600;00:00:00;2020-05-08 00:00:00;ËÎÆÜ
418;G_APRR;G_APRR_Seq_17;4 days, 22:36:54.720;00:00:00;2020-05-02 00:00:00;ËÎÆÜ
419;CGP_IN1;CGP_IN1_Seq_12;0;00:00:00;2020-04-27 00:00:00;ËÎÆÜ
420;CGP_IN1;CGP_IN1_Seq_17;0;00:00:00;2020-05-02 00:00:00;ËÎÆÜ
421;G_APD;G_APD_Seq_6;4 days, 18:34:08.400;00:00:00;2020-04-21 00:00:00;ËÎÆÜ
422;G_APD;G_APD_Seq_30;4 days, 18:34:08.400;00:00:00;2020-05-15 00:00:00;ËÎÆÜ
423;G_APD;G_APD_Seq_22;4 days, 17:47:38.400;00:00:00;2020-05-07 00:00:00;ËÎÆÜ
424;G_ARG2T;G_ARG2T_Seq_39;1 day;00:00:00;2020-05-24 00:00:00;ËÎÆÜ
425;G_APD;G_APD_Seq_29;4 days, 17:39:18;00:00:00;2020-05-14 00:00:00;ËÎÆÜ
426;CGP_IN1;CGP_IN1_Seq_36;0;00:00:00;2020-05-21 00:00:00;ËÎÆÜ
427;CGP_IN1;CGP_IN1_Seq_54;0;00:00:00;2020-11-27 00:00:00;ËÎÆÜ
428;G_ANOG1T;G_ANOG1T_Seq_55;0;00:00:00;2020-12-27 00:00:00;ËÎÆÜ
429;CGP_IN1;CGP_IN1_Seq_47;0;00:00:00;2020-06-13 00:00:00;ËÎÆÜ
430;G_ANOG1T;G_ANOG1T_Seq_3;0;00:00:00;2020-04-18 00:00:00;ËÎÆÜ
431;G_ARG2T;G_ARG2T_Seq_18;1 day;00:00:00;2020-05-03 00:00:00;ËÎÆÜ
432;CGP_IN1;CGP_IN1_Seq_42;0;00:00:00;2020-05-27 00:00:00;ËÎÆÜ
433;G_ANOG1T;G_ANOG1T_Seq_57;0;00:00:00;2021-02-27 00:00:00;ËÎÆÜ
434;G_AEIPT;G_AEIPT_Seq_25;2 days, 23:57:33.120;00:00:00;2020-05-10 00:00:00;ËÎÆÜ
435;G_AEIPT;G_AEIPT_Seq_39;2 days, 23:57:33.120;00:00:00;2020-05-24 00:00:00;ËÎÆÜ
436;G_AEIPT;G_AEIPT_Seq_18;2 days, 23:57:33.120;00:00:00;2020-05-03 00:00:00;ËÎÆÜ
437;G_AZPT;G_AZPT_Seq_21;2 days, 21:47:22.560;00:00:00;2020-05-06 00:00:00;ËÎÆÜ
438;G_AZPT;G_AZPT_Seq_42;2 days, 21:47:22.560;00:00:00;2020-05-27 00:00:00;ËÎÆÜ
439;G_TRUCK3;G_TRUCK3_Seq_34;1 day;00:00:00;2020-05-19 00:00:00;ËÎÆÜ
440;G_ANOG1T;G_ANOG1T_Seq_15;0;00:00:00;2020-04-30 00:00:00;ËÎÆÜ
441;G_ANOG1T;G_ANOG1T_Seq_9;0;00:00:00;2020-04-24 00:00:00;ËÎÆÜ
442;G_ANOG3T;G_ANOG3T_Seq_19;0;00:00:00;2020-05-04 00:00:00;ËÎÆÜ
443;G_AZPT;G_AZPT_Seq_35;2 days, 21:47:22.560;00:00:00;2020-05-20 00:00:00;ËÎÆÜ
444;G_APOR;G_APOR_Seq_18;2 days, 20:10:01.920;00:00:00;2020-05-03 00:00:00;ËÎÆÜ
445;G_OTGRH;G_OTGRH_Seq_25;1 day;00:00:00;2020-05-10 00:00:00;ËÎÆÜ
446;G_ANOG1T;G_ANOG1T_Seq_31;0;00:00:00;2020-05-16 00:00:00;ËÎÆÜ
447;G_NORD;G_NORD_Seq_13;0;00:00:00;2020-04-28 00:00:00;ËÎÆÜ
448;G_ANOG1T;G_ANOG1T_Seq_16;0;00:00:00;2020-05-01 00:00:00;ËÎÆÜ
449;CGP_IN2;CGP_IN2_Seq_12;0;00:00:00;2020-04-27 00:00:00;ËÎÆÜ
450;G_APOR;G_APOR_Seq_19;2 days, 20:10:01.920;00:00:00;2020-05-04 00:00:00;ËÎÆÜ
451;G_APOR;G_APOR_Seq_12;2 days, 20:10:01.920;00:00:00;2020-04-27 00:00:00;ËÎÆÜ
452;G_APOR;G_APOR_Seq_13;2 days, 20:10:01.920;00:00:00;2020-04-28 00:00:00;ËÎÆÜ
453;G_APOR;G_APOR_Seq_11;2 days, 20:10:01.920;00:00:00;2020-04-26 00:00:00;ËÎÆÜ
454;G_ANOG3T;G_ANOG3T_Seq_12;0;00:00:00;2020-04-27 00:00:00;ËÎÆÜ
455;G_ANOG1T;G_ANOG1T_Seq_6;0;00:00:00;2020-04-21 00:00:00;ËÎÆÜ
456;G_ANOG1T;G_ANOG1T_Seq_53;0;00:00:00;2020-10-27 00:00:00;ËÎÆÜ
457;CGP_IN2;CGP_IN2_Seq_16;0;00:00:00;2020-05-01 00:00:00;ËÎÆÜ
458;G_ANOG1T;G_ANOG1T_Seq_34;0;00:00:00;2020-05-19 00:00:00;ËÎÆÜ
459;G_APOR;G_APOR_Seq_23;2 days, 20:10:01.920;00:00:00;2020-05-08 00:00:00;ËÎÆÜ
460;G_OTGRO2;G_OTGRO2_Seq_11;1 day;00:00:00;2020-04-26 00:00:00;ËÎÆÜ
461;G_ANOG3T;G_ANOG3T_Seq_22;0;00:00:00;2020-05-07 00:00:00;ËÎÆÜ
462;G_APOR;G_APOR_Seq_9;2 days, 20:10:01.920;00:00:00;2020-04-24 00:00:00;ËÎÆÜ
463;G_AZPT;G_AZPT_Seq_28;2 days, 8:10:03.360;00:00:00;2020-05-13 00:00:00;ËÎÆÜ
464;G_AEIPT;G_AEIPT_Seq_32;1 day, 23:57:33.120;00:00:00;2020-05-17 00:00:00;ËÎÆÜ
465;G_APHKRD;G_APHKRD_Seq_26;1 day, 23:05:16.800;00:00:00;2020-05-11 00:00:00;ËÎÆÜ
466;G_UPAT;G_UPAT_Seq_34;1 day;00:00:00;2020-05-19 00:00:00;ËÎÆÜ
467;G_ANGC1H;G_ANGC1H_Seq_10;0,9725;00:00:00;2020-04-25 00:00:00;ËÎÆÜ
468;G_APHKRD;G_APHKRD_Seq_19;1 day, 23:05:16.800;00:00:00;2020-05-04 00:00:00;ËÎÆÜ
469;CGP_IN2;CGP_IN2_Seq_5;0;00:00:00;2020-04-20 00:00:00;ËÎÆÜ
470;G_ANOG3T;G_ANOG3T_Seq_24;0;00:00:00;2020-05-09 00:00:00;ËÎÆÜ
471;G_APHKRD;G_APHKRD_Seq_18;1 day, 23:05:16.800;00:00:00;2020-05-03 00:00:00;ËÎÆÜ
472;G_ANOG3T;G_ANOG3T_Seq_5;0;00:00:00;2020-04-20 00:00:00;ËÎÆÜ
473;CGP_IN2;CGP_IN2_Seq_31;0;00:00:00;2020-05-16 00:00:00;ËÎÆÜ
474;G_ANGC1H;G_ANGC1H_Seq_18;0,9725;00:00:00;2020-05-03 00:00:00;ËÎÆÜ
475;G_ANGC1H;G_ANGC1H_Seq_12;0,9725;00:00:00;2020-04-27 00:00:00;ËÎÆÜ
476;CGP_IN;CGP_IN_Seq_14;0;00:00:00;2020-04-29 00:00:00;ËÎÆÜ
477;CGP_IN2;CGP_IN2_Seq_25;0;00:00:00;2020-05-10 00:00:00;ËÎÆÜ
478;G_ANGC1H;G_ANGC1H_Seq_11;0,9725;00:00:00;2020-04-26 00:00:00;ËÎÆÜ
479;CGP_IN1;CGP_IN1_Seq_50;0;00:00:00;2020-07-27 00:00:00;ËÎÆÜ
480;CGP_IN1;CGP_IN1_Seq_55;0;00:00:00;2020-12-27 00:00:00;ËÎÆÜ
481;CGP_IN1;CGP_IN1_Seq_18;0;00:00:00;2020-05-03 00:00:00;ËÎÆÜ
482;G_ANOG1T;G_ANOG1T_Seq_8;0;00:00:00;2020-04-23 00:00:00;ËÎÆÜ
483;CGP_IN2;CGP_IN2_Seq_53;0;00:00:00;2020-10-27 00:00:00;ËÎÆÜ
